Epoch	SuccessRate	AverageLossPi	AverageLossQ	TotalEnvInteracts
148	0.33125001192092896	15.382953	1.5198265	23680000
149	0.3687500059604645	15.353482	1.5247478	23840000
150	0.26875001192092896	15.3461075	1.5281525	24000000
151	0.33125001192092896	15.363154	1.5400199	24160000
152	0.3687499761581421	15.337674	1.5222859	24320000
153	0.2875000238418579	15.364417	1.546116	24480000
154	0.32500001788139343	15.3826	1.5368305	24640000
155	0.44999998807907104	15.416787	1.5376347	24800000
156	0.29374998807907104	15.44291	1.5140463	24960000
157	0.3062500059604645	15.401239	1.5303893	25120000
158	0.3125	15.3858795	1.5247568	25280000
159	0.39375001192092896	15.346406	1.538033	25440000
160	0.34375	15.370672	1.5428356	25600000
161	0.36250001192092896	15.367258	1.5453335	25760000
162	0.3687500059604645	15.417127	1.5432532	25920000
163	0.32499998807907104	15.453584	1.5432081	26080000
164	0.3687500059604645	15.507203	1.5194814	26240000
165	0.40625	15.505998	1.5434495	26400000
166	0.3812500238418579	15.523201	1.5413963	26560000
167	0.3375000059604645	15.551992	1.5288818	26720000
168	0.36250001192092896	15.527884	1.5368544	26880000
169	0.38749998807907104	15.55257	1.5128001	27040000
170	0.3375000059604645	15.56908	1.5316316	27200000
171	0.33750003576278687	15.559414	1.5303957	27360000
172	0.35625001788139343	15.587957	1.5513396	27520000
173	0.4124999940395355	15.61823	1.5371088	27680000
174	0.34375	15.654205	1.555025	27840000
175	0.36250001192092896	15.710044	1.5596882	28000000
176	0.4312500059604645	15.725836	1.5585092	28160000
177	0.38749998807907104	15.73494	1.5592265	28320000
178	0.4124999940395355	15.697433	1.5313394	28480000
179	0.3500000238418579	15.750954	1.5544646	28640000
180	0.45625001192092896	15.767819	1.5350116	28800000
181	0.36250001192092896	15.800294	1.5484312	28960000
182	0.4375	15.784832	1.5625427	29120000
183	0.3125	15.7872	1.5760633	29280000
184	0.30000001192092896	15.812144	1.5658476	29440000
185	0.34375	15.838183	1.566263	29600000
186	0.4312500059604645	15.860264	1.585521	29760000
187	0.4125000238418579	15.841109	1.5653938	29920000
188	0.33124998211860657	15.848506	1.5481751	30080000
189	0.32499998807907104	15.875741	1.5583212	30240000
190	0.40625	15.892265	1.5672675	30400000
191	0.4437500238418579	15.865885	1.5726259	30560000
192	0.3187500238418579	15.854159	1.563636	30720000
193	0.3500000238418579	15.876302	1.5644971	30880000
194	0.4375	15.903641	1.5543779	31040000
195	0.375	15.903071	1.5677958	31200000
196	0.39375001192092896	15.921984	1.555626	31360000
197	0.43125003576278687	15.94159	1.5616397	31520000
198	0.44999998807907104	15.973192	1.5793657	31680000
199	0.375	15.968182	1.60148	31840000
200	0.41874998807907104	15.990329	1.5867109	32000000
201	0.43125003576278687	16.019659	1.5676005	32160000
202	0.42500001192092896	16.026554	1.5790913	32320000
203	0.4312500059604645	16.012306	1.5652907	32480000
204	0.4125000238418579	15.968804	1.5736123	32640000
205	0.375	15.997158	1.5888501	32800000
206	0.34375	15.975646	1.5605315	32960000
207	0.40625	16.015768	1.5516684	33120000
208	0.36250001192092896	16.073498	1.5847862	33280000
209	0.38749998807907104	16.049934	1.5630087	33440000
210	0.38749998807907104	16.072908	1.6085795	33600000
211	0.38749998807907104	16.089115	1.5691348	33760000
212	0.42500001192092896	16.155455	1.5919079	33920000
213	0.3999999761581421	16.115461	1.572999	34080000
214	0.4437500238418579	16.082691	1.5867033	34240000
215	0.4624999761581421	16.106146	1.6015662	34400000
216	0.4125000238418579	16.163485	1.5837533	34560000
217	0.4125000238418579	16.155182	1.5946182	34720000
218	0.41875001788139343	16.180086	1.5809438	34880000
219	0.375	16.18364	1.5701	35040000
220	0.40625	16.166101	1.6057203	35200000
221	0.47499996423721313	16.186138	1.6009195	35360000
222	0.44999998807907104	16.204304	1.5844084	35520000
223	0.4625000059604645	16.208553	1.5713087	35680000
224	0.4125000238418579	16.218025	1.5970517	35840000
225	0.41874998807907104	16.2755	1.6026683	36000000
226	0.40000003576278687	16.287031	1.5702842	36160000
227	0.4624999761581421	16.267246	1.5881052	36320000
228	0.46875	16.280386	1.5586932	36480000
229	0.49375003576278687	16.27659	1.5803854	36640000
230	0.3687500059604645	16.317427	1.579095	36800000
231	0.4375	16.312958	1.580378	36960000
232	0.41874998807907104	16.315315	1.58958	37120000
233	0.4124999940395355	16.340252	1.6021656	37280000
234	0.45625001192092896	16.339533	1.5597073	37440000
235	0.5250000357627869	16.36672	1.6066375	37600000
236	0.41874998807907104	16.3568	1.5821797	37760000
237	0.45625001192092896	16.409243	1.5757194	37920000
238	0.45624998211860657	16.405254	1.5828099	38080000
239	0.3999999761581421	16.387201	1.5869681	38240000
240	0.5	16.431316	1.5966072	38400000
241	0.5062500238418579	16.454288	1.5741279	38560000
242	0.41874998807907104	16.442886	1.5633761	38720000
243	0.43125003576278687	16.45275	1.5908676	38880000
244	0.46875	16.466541	1.5931953	39040000
245	0.3812500238418579	16.471237	1.5957543	39200000
246	0.46875	16.48625	1.5869986	39360000
247	0.3812500238418579	16.505322	1.5683904	39520000
248	0.4312500059604645	16.478952	1.5671954	39680000
249	0.53125	16.484468	1.5876125	39840000
250	0.44999998807907104	16.52485	1.5855343	40000000
251	0.4312499761581421	16.477962	1.5584211	40160000
252	0.48124998807907104	16.528673	1.570931	40320000
253	0.5250000357627869	16.56103	1.5955558	40480000
254	0.5125000476837158	16.563723	1.5857027	40640000
255	0.48750001192092896	16.53157	1.5924498	40800000
256	0.512499988079071	16.500687	1.5958834	40960000
257	0.4000000059604645	16.509447	1.5841404	41120000
258	0.49375003576278687	16.57754	1.5905219	41280000
259	0.45625001192092896	16.591942	1.585691	41440000
260	0.41874998807907104	16.588617	1.6032563	41600000
261	0.48124998807907104	16.606289	1.5663706	41760000
262	0.5187499523162842	16.679884	1.6078336	41920000
263	0.4937500059604645	16.660261	1.6091533	42080000
264	0.4125000238418579	16.604073	1.5988721	42240000
265	0.518750011920929	16.604488	1.6065242	42400000
266	0.4437500238418579	16.587177	1.5958091	42560000
267	0.45000001788139343	16.595335	1.5955933	42720000
268	0.45625001192092896	16.597189	1.5936893	42880000
269	0.5062500238418579	16.590591	1.6152016	43040000
270	0.4625000059604645	16.568756	1.6085663	43200000
271	0.46875	16.55572	1.6183658	43360000
272	0.512499988079071	16.54144	1.623041	43520000
273	0.4375	16.594334	1.5855021	43680000
274	0.4125000238418579	16.586243	1.6065425	43840000
275	0.46875	16.568382	1.5881872	44000000
276	0.4750000238418579	16.528934	1.6425503	44160000
277	0.48124998807907104	16.508976	1.5923039	44320000
278	0.48750001192092896	16.540295	1.599437	44480000
279	0.46875	16.557537	1.6161013	44640000
280	0.46250003576278687	16.525602	1.6214732	44800000
281	0.45625001192092896	16.552849	1.6238108	44960000
282	0.4375	16.561941	1.6408441	45120000
283	0.5	16.534649	1.6203746	45280000
284	0.5062500238418579	16.589838	1.6332697	45440000
285	0.48750001192092896	16.57565	1.6475881	45600000
286	0.4937500059604645	16.5982	1.6230173	45760000
287	0.5562499761581421	16.567974	1.6215189	45920000
288	0.4625000059604645	16.581509	1.6201398	46080000
289	0.5874999761581421	16.594692	1.6096926	46240000
290	0.5	16.621809	1.624269	46400000
291	0.48124998807907104	16.58427	1.6201733	46560000
292	0.4125000238418579	16.569195	1.6141386	46720000
293	0.5062500238418579	16.570637	1.5998027	46880000
294	0.550000011920929	16.540998	1.6202015	47040000
295	0.45625001192092896	16.500053	1.587301	47200000
296	0.4375	16.525364	1.6112404	47360000
297	0.5250000357627869	16.529789	1.6254907	47520000
298	0.45000001788139343	16.574371	1.6214392	47680000
299	0.518750011920929	16.593184	1.5988386	47840000
300	0.4937500059604645	16.599127	1.5725981	48000000
