Epoch	SuccessRate	AverageLossPi	AverageLossQ	TotalEnvInteracts
268	0.26875001192092896	9.3210335	0.7159713	42880000
269	0.3375000059604645	9.357253	0.7132113	43040000
270	0.32499998807907104	9.356801	0.71533704	43200000
271	0.32500001788139343	9.32202	0.7163742	43360000
272	0.35625001788139343	9.319592	0.70829254	43520000
273	0.34375	9.349064	0.71550745	43680000
274	0.32500001788139343	9.300486	0.7000447	43840000
275	0.2562499940395355	9.303023	0.7080782	44000000
276	0.30000001192092896	9.286656	0.7254451	44160000
277	0.2749999761581421	9.289375	0.70741564	44320000
278	0.3500000238418579	9.305821	0.70147234	44480000
279	0.30000001192092896	9.316537	0.7165832	44640000
280	0.30000001192092896	9.290411	0.70908654	44800000
281	0.34375	9.323283	0.7118835	44960000
282	0.2875000238418579	9.35268	0.71316093	45120000
283	0.2875000238418579	9.342353	0.7110603	45280000
284	0.33125001192092896	9.372279	0.735952	45440000
285	0.375	9.342551	0.73325247	45600000
286	0.3187500238418579	9.337167	0.71930224	45760000
287	0.28125	9.371258	0.7218733	45920000
288	0.2562499940395355	9.388095	0.7067298	46080000
289	0.3999999761581421	9.373388	0.73773706	46240000
290	0.21250000596046448	9.372529	0.719965	46400000
291	0.3500000238418579	9.339242	0.7133686	46560000
292	0.26250001788139343	9.330093	0.7201922	46720000
293	0.3125	9.364839	0.7292407	46880000
294	0.4000000059604645	9.356283	0.72406626	47040000
295	0.3125	9.378444	0.723113	47200000
296	0.35624998807907104	9.355441	0.7278262	47360000
297	0.32499998807907104	9.387342	0.73625475	47520000
298	0.34375	9.366654	0.7290919	47680000
299	0.375	9.323956	0.71701	47840000
300	0.3187500238418579	9.291207	0.704771	48000000
